latitude,longitude,node_id,type,name
33.2440468,126.5818284,2880802382,intersection,intersection
33.2453188,126.575985,3784399207,intersection,intersection
33.2448549,126.569897,2636411271,intersection,intersection
33.2447868,126.5698231,4826763028,intersection,intersection
33.2444491,126.5694526,3763273795,intersection,intersection
33.2438794,126.5688198,2636411302,intersection,intersection
33.2439152,126.5686301,3784389224,intersection,intersection
33.2433151,126.5681937,2846240580,intersection,intersection
33.2426853,126.5673882,2636411295,intersection,intersection
33.2425115,126.5671829,2407923960,intersection,intersection
33.2425551,126.5669409,2636411300,intersection,intersection
33.2414798,126.5662427,2407923958,intersection,intersection
33.2406015,126.5654557,2407923952,intersection,intersection
33.2398754,126.5640982,3792020496,intersection,intersection
33.2396275,126.5639174,325025299,intersection,intersection
33.2401702,126.5632367,2844092874,intersection,intersection
33.2402282,126.5630821,2407928240,intersection,intersection
33.2427286,126.5625302,2636434983,intersection,intersection
33.2436264,126.5624914,3784327458,intersection,intersection
33.2403307,126.5624673,2407928243,intersection,intersection
33.2436679,126.5624234,2636434969,intersection,intersection
33.242331,126.5624131,2636434991,intersection,intersection
33.2425502,126.5619481,3763273798,intersection,intersection
33.2409432,126.5619159,2407928248,intersection,intersection
33.243555,126.5616337,325025236,intersection,intersection
33.2413197,126.5616065,2407928251,intersection,intersection
33.2413979,126.548577,3784282466,intersection,intersection
33.2379343,126.5155219,3748761256,intersection,intersection
33.2361952,126.5150675,3763312369,intersection,intersection
33.2378029,126.5154437,2896574655,intersection,intersection
33.2373802,126.5153115,3765640068,intersection,intersection
33.236264,126.5147856,2896574603,intersection,intersection
33.2378093,126.5150985,2896574656,intersection,intersection
33.2344501,126.5132767,3750917371,intersection,intersection
33.2334748,126.5119868,2896570733,intersection,intersection
33.2330701,126.5116337,2896570727,intersection,intersection
33.228054,126.4770692,8074275468,intersection,intersection
33.2284979,126.4757361,8074275467,intersection,intersection
33.2284584,126.4756356,8074275450,intersection,intersection
33.2316992,126.4644852,3488658630,intersection,intersection
33.2389834,126.4398033,324986995,intersection,intersection
33.2398009,126.4378034,324986942,intersection,intersection
33.2373976,126.3619001,3729621968,intersection,intersection
33.2067034,126.2901439,3776164055,intersection,intersection
33.2072381,126.290714,327141791,intersection,intersection
33.2132329,126.2929906,3729593863,intersection,intersection
33.228355,126.3069887,3775945560,intersection,intersection
33.2284962,126.3065137,327141216,intersection,intersection
33.2280638,126.3051189,3763343306,intersection,intersection
33.2050048,126.2647824,327142499,intersection,intersection
33.2072886,126.2647135,3776204123,intersection,intersection
33.211547,126.2603546,4661292268,intersection,intersection
33.2113602,126.2593828,10675517440,intersection,intersection
33.2113413,126.2592844,3741670069,intersection,intersection
33.2158689,126.2525591,327143131,intersection,intersection
33.2161649,126.2523904,414941342,intersection,intersection
33.2161242,126.2517761,3729585263,intersection,intersection
33.216106,126.251306,3729585261,intersection,intersection
33.2167649,126.2512443,3729585266,intersection,intersection
33.2178847,126.2511673,4150108557,intersection,intersection
33.2191681,126.2521086,2623486653,intersection,intersection
33.218957,126.2515134,3729585262,intersection,intersection
33.2194844,126.2520866,3777609806,intersection,intersection
33.2207094,126.2492983,5184540515,intersection,intersection
33.2293029,126.2408933,1658556942,intersection,intersection
33.2294888,126.2405946,436404963,intersection,intersection
33.2314072,126.2385443,3777755053,intersection,intersection
33.2353243,126.2358509,414941252,intersection,intersection
33.2428649,126.2208263,3777823143,intersection,intersection
33.2433343,126.2200686,3777823125,intersection,intersection
33.2436179,126.2181746,2624431794,intersection,intersection
33.2437184,126.2161237,3777823235,intersection,intersection
33.2431495,126.212232,3739478434,intersection,intersection
33.2452772,126.2067019,2624431764,intersection,intersection
33.2455639,126.2054532,3777860401,intersection,intersection
33.2455679,126.2052682,3777860415,intersection,intersection
33.2466967,126.2026461,3777860444,intersection,intersection
33.2474635,126.201406,3777860619,intersection,intersection
33.2485131,126.2002906,3777860649,intersection,intersection
33.250018,126.1983425,3777860708,tourspot,돌고래출몰지
33.2517248,126.1955863,3777870654,intersection,intersection
33.2533009,126.1944374,2624431730,intersection,intersection
33.2541566,126.19353,2624431725,intersection,intersection
33.2546063,126.1930218,2624431721,intersection,intersection
33.255652,126.1909019,4124431441,intersection,intersection
33.2570246,126.1881341,2623442047,intersection,intersection
33.2583445,126.1853876,3777908305,intersection,intersection
33.2590905,126.1843438,3777908325,intersection,intersection
33.2592978,126.1839558,3777908320,intersection,intersection
33.2605941,126.1826181,3777908362,intersection,intersection
33.2628764,126.1814815,3777927789,intersection,intersection
33.2664868,126.1802725,3777927855,intersection,intersection
33.2680956,126.1792722,3729721800,intersection,intersection
33.26912,126.1781915,4519248920,intersection,intersection
33.2702319,126.1764079,3777928098,intersection,intersection
33.2706516,126.1758231,3767490371,intersection,intersection
33.2716955,126.1746386,3736368201,intersection,intersection
33.274646,126.1723944,2911113704,intersection,intersection
33.2766477,126.170767,2911113725,intersection,intersection
33.276765,126.1706265,3777934922,intersection,intersection
33.2764121,126.1695784,3777934930,intersection,intersection
33.2768953,126.1705401,2624431646,intersection,intersection
33.2765399,126.1690915,3777934928,intersection,intersection
33.2770541,126.170321,3777938535,intersection,intersection
33.2771578,126.1701721,3777934936,intersection,intersection
33.277277,126.170047,2624431643,intersection,intersection
33.2778584,126.1700991,2911113747,intersection,intersection
33.2802586,126.1694743,3777988462,intersection,intersection
33.2827526,126.1686848,3736409234,intersection,intersection
33.2838624,126.1670422,2600901072,intersection,intersection
33.2948889,126.1632934,3778001592,intersection,intersection
33.2951551,126.163704,3778001594,intersection,intersection
33.3044369,126.1657897,3785776742,intersection,intersection
33.3063503,126.1645903,2600901217,intersection,intersection
33.3090645,126.1652107,2600901244,intersection,intersection
33.3223124,126.1669098,2623423043,intersection,intersection
33.3225664,126.1665243,2623402711,intersection,intersection
33.3231629,126.166872,3785781741,intersection,intersection
33.3238555,126.1671126,2978904046,intersection,intersection
33.3234548,126.1655749,2623402678,intersection,intersection
33.3237919,126.1662422,2978904038,intersection,intersection
33.3237836,126.1658616,2978904037,intersection,intersection
33.3235577,126.1648208,2978903613,intersection,intersection
33.3245714,126.1664382,3736468641,intersection,intersection
33.32457,126.1660915,2978904088,intersection,intersection
33.3245153,126.1657814,2978904082,intersection,intersection
33.3255074,126.1631782,2623402638,intersection,intersection
33.3432031,126.1750815,3730013792,intersection,intersection
33.3482149,126.1815056,6004551900,intersection,intersection
33.3492366,126.1818221,6004551928,intersection,intersection
33.3504965,126.1816893,2912414096,intersection,intersection
33.3525723,126.1814275,2912414257,intersection,intersection
33.353904,126.1819405,2912414349,intersection,intersection
33.3545743,126.1817677,2912414371,intersection,intersection
33.3548308,126.1826378,3735036570,intersection,intersection
33.3551004,126.1825417,3748667248,intersection,intersection
33.3556698,126.1823718,3748667274,intersection,intersection
33.3566326,126.1820724,2912414392,intersection,intersection
33.3570732,126.1822535,2912628869,intersection,intersection
33.3631911,126.1957589,4099726799,intersection,intersection
33.3635339,126.1967071,3729585141,intersection,intersection
33.3639189,126.1962973,3729585139,intersection,intersection
33.3648181,126.2000467,3729585120,intersection,intersection
33.3643208,126.1965377,3730013731,intersection,intersection
33.3647113,126.1962013,3730013730,intersection,intersection
33.3674652,126.2041724,2923021713,intersection,intersection
33.3675166,126.2041087,4099726833,intersection,intersection
33.3748729,126.2135409,2921720794,intersection,intersection
33.3750619,126.2136228,2921720796,intersection,intersection
33.3756803,126.2144314,2623392078,intersection,intersection
33.3763878,126.2141047,2921723326,intersection,intersection
33.3789938,126.216577,3729585097,intersection,intersection
33.3884918,126.2314446,3746704976,intersection,intersection
33.3885729,126.2319566,3746704966,intersection,intersection
33.3884391,126.2301791,2623366011,intersection,intersection
33.3887491,126.2319239,3746704964,intersection,intersection
33.3886843,126.2313847,2623366029,intersection,intersection
33.3886614,126.2305321,2623366030,intersection,intersection
33.3890581,126.2329297,2623366081,intersection,intersection
33.3890644,126.2325964,2921711337,intersection,intersection
33.3889528,126.2310945,2921711334,intersection,intersection
33.3890767,126.231958,2623366016,intersection,intersection
33.3899128,126.2364396,571390320,intersection,intersection
33.3888355,126.2257864,3741511467,intersection,intersection
33.3893361,126.2282988,3769315824,intersection,intersection
33.3890502,126.2258452,2623366089,intersection,intersection
33.3891664,126.2265534,3769315826,intersection,intersection
33.3895175,126.2275405,571389457,intersection,intersection
33.3901965,126.2290726,3769315817,intersection,intersection
33.3945583,126.2411402,2623354377,intersection,intersection
33.3949152,126.2423223,2623354339,intersection,intersection
33.3953971,126.2424268,571390721,intersection,intersection
33.3954808,126.2425607,2623354308,intersection,intersection
33.3968304,126.2429593,3729585077,intersection,intersection
33.3981114,126.2433777,3729585083,intersection,intersection
33.3985227,126.2440945,3729585090,intersection,intersection
33.39886,126.2465062,3729498647,intersection,intersection
33.3986697,126.2445544,10689804850,intersection,intersection
33.3988974,126.2454772,3746696491,intersection,intersection
33.3991695,126.2469049,3948977439,intersection,intersection
33.4018072,126.2511712,571390715,intersection,intersection
33.4020656,126.2513045,10689804864,intersection,intersection
33.4038654,126.2514423,2803116434,intersection,intersection
33.4043146,126.2517496,3769753427,intersection,intersection
33.4045812,126.251799,3729498617,intersection,intersection
33.4046857,126.2515363,3730012193,intersection,intersection
33.4055889,126.2522703,2803116512,intersection,intersection
33.4111436,126.2573917,3734997145,intersection,intersection
33.411267,126.2572668,2803116568,intersection,intersection
33.415385,126.2616338,2623344562,intersection,intersection
33.4155807,126.2631763,10689805005,intersection,intersection
33.4155319,126.2619647,2623348429,intersection,intersection
33.4155971,126.2620637,2936654786,intersection,intersection
33.415785,126.2634089,10689804999,intersection,intersection
33.4158189,126.262681,571391552,intersection,intersection
33.4160614,126.2628652,10689805000,intersection,intersection
33.4162334,126.2633703,2803116731,intersection,intersection
33.4163747,126.2630899,571391549,intersection,intersection
33.4165323,126.263071,2803116740,intersection,intersection
33.4169418,126.2629319,2803116755,intersection,intersection
33.4174891,126.2627329,571391546,intersection,intersection
33.418658,126.2624203,2623348458,intersection,intersection
33.4205455,126.2629498,2623348456,intersection,intersection
33.4224099,126.2625445,6006928780,intersection,intersection
33.4225398,126.2622493,6006928779,intersection,intersection
33.426109,126.2642539,2804163527,intersection,intersection
33.4273541,126.2641497,2804163566,intersection,intersection
33.4284822,126.2636545,2804163586,intersection,intersection
33.4291883,126.2637473,2804163591,intersection,intersection
33.4294039,126.2630912,3729988026,intersection,intersection
33.4294945,126.263642,1808076574,intersection,intersection
33.4302804,126.2634035,3729988016,intersection,intersection
33.4348123,126.2715499,1808076541,intersection,intersection
33.4350809,126.263219,1808076473,intersection,intersection
33.435119,126.2737653,3785886925,intersection,intersection
33.4353821,126.2720518,2804174894,intersection,intersection
33.43539,126.2716258,2804174897,intersection,intersection
33.4360753,126.2692312,2804175377,intersection,intersection
33.4365794,126.2753878,3785886943,intersection,intersection
33.436591,126.2744434,3785886906,intersection,intersection
33.4366193,126.275353,3785886939,intersection,intersection
33.4366411,126.2744879,2804175394,intersection,intersection
33.4368035,126.2753765,3785886937,intersection,intersection
33.4369448,126.2749711,2804175607,intersection,intersection
33.4372858,126.2749776,2804175616,intersection,intersection
33.4411034,126.2773704,2804176211,intersection,intersection
33.4414251,126.2798888,3742112312,intersection,intersection
33.4416009,126.2808184,3742112322,intersection,intersection
33.4419776,126.2792464,2804176236,intersection,intersection
33.4420023,126.2799936,3742112319,intersection,intersection
33.4420993,126.2790757,3750963402,intersection,intersection
33.4421425,126.2797258,2804176259,intersection,intersection
33.442325,126.2808281,3742112348,intersection,intersection
33.4421,126.2898401,436404644,intersection,intersection
33.4424295,126.2822312,3742112344,intersection,intersection
33.4427789,126.2840519,2804212401,intersection,intersection
33.4429582,126.2915838,436404643,intersection,intersection
33.4430889,126.2918747,436404642,intersection,intersection
33.4432671,126.2931526,3742109949,intersection,intersection
33.4434959,126.2930274,3742109947,intersection,intersection
33.44362,126.2934586,2803669263,intersection,intersection
33.4436769,126.2936997,2803669273,intersection,intersection
33.4436956,126.2937786,436404641,intersection,intersection
33.44614,126.2957934,2803669439,intersection,intersection
33.4461347,126.2987872,3729498615,intersection,intersection
33.4461816,126.2987678,3729498614,intersection,intersection
33.4472288,126.2998895,2919768886,intersection,intersection
33.4477733,126.3007674,2918682452,intersection,intersection
33.4479081,126.3008792,2918682457,intersection,intersection
33.448427,126.301207,3729498592,intersection,intersection
33.4486018,126.3021043,3742118992,intersection,intersection
33.4518075,126.3069649,2918649753,intersection,intersection
33.4621884,126.3105115,3777899095,intersection,intersection
33.4623043,126.3103329,3729987967,intersection,intersection
33.4630947,126.3103187,3729987977,intersection,intersection
33.4647546,126.3090167,3777898984,intersection,intersection
33.4642575,126.320864,3742139802,intersection,intersection
33.4643899,126.3203535,2803116934,intersection,intersection
33.4644132,126.3202581,2803116935,intersection,intersection
33.4648343,126.3211749,3742139815,intersection,intersection
33.4650592,126.3199471,2940172073,intersection,intersection
33.4650261,126.3203376,2623309590,intersection,intersection
33.4651253,126.3210316,3742139809,intersection,intersection
33.4652339,126.3203319,2940172077,intersection,intersection
33.4654622,126.3196551,2940172089,intersection,intersection
33.4654572,126.3209957,1808082584,intersection,intersection
33.4655693,126.3205172,2623309584,intersection,intersection
33.4657496,126.3214749,2940172129,intersection,intersection
33.4660781,126.320632,2623309837,intersection,intersection
33.4662479,126.3222871,2803117080,intersection,intersection
33.4661824,126.3239122,2803117058,intersection,intersection
33.467013,126.3193712,2940172199,intersection,intersection
33.4672475,126.3208393,2623309576,intersection,intersection
33.4679741,126.3163832,10752021182,intersection,intersection
33.4657398,126.3355362,2623309494,intersection,intersection
33.4659309,126.3344468,3729986212,intersection,intersection
33.4659636,126.3350727,2623309499,intersection,intersection
33.4662974,126.3335989,3729952857,intersection,intersection
33.4663163,126.3356825,2623309508,intersection,intersection
33.4664832,126.3345808,2623281979,intersection,intersection
33.4666321,126.334007,2623281999,intersection,intersection
33.4663502,126.336398,2623309515,intersection,intersection
33.4662503,126.33722,2623281890,intersection,intersection
33.4665182,126.3375962,3729986261,intersection,intersection
33.4666721,126.3371871,3729986259,intersection,intersection
33.4669353,126.3380329,11443316861,intersection,intersection
33.4670762,126.3374722,2623282010,intersection,intersection
33.4673224,126.3390729,2623282016,intersection,intersection
33.4677369,126.3395409,3729986168,intersection,intersection
33.4677237,126.339912,3742139946,intersection,intersection
33.4730066,126.3482387,3729986159,intersection,intersection
33.4725705,126.3510545,3729977311,intersection,intersection
33.473002,126.349536,3729977295,intersection,intersection
33.472697,126.3517238,2623282081,intersection,intersection
33.4731974,126.3523569,3729977209,intersection,intersection
33.4750154,126.3531374,3729977175,intersection,intersection
33.4767871,126.3533897,3742139957,intersection,intersection
33.4774254,126.3539775,3729977322,intersection,intersection
33.4782874,126.3556665,2623282120,intersection,intersection
33.4789865,126.3576704,2623282131,intersection,intersection
33.4781326,126.3645317,2623282166,intersection,intersection
33.4785757,126.362989,2623282158,intersection,intersection
33.4781567,126.3673095,3742163445,intersection,intersection
33.4781097,126.3696821,3742163439,intersection,intersection
33.478298,126.3694235,3729952831,intersection,intersection
33.4792957,126.3710853,2623282212,intersection,intersection
33.4814345,126.3740843,3729943407,intersection,intersection
33.4834967,126.3767216,3742163514,intersection,intersection
33.4838747,126.3772248,3736826510,intersection,intersection
33.4840385,126.3802897,3729952764,intersection,intersection
33.4837092,126.3939491,2623282369,intersection,intersection
33.4835884,126.3955396,2623282374,intersection,intersection
33.4840869,126.3943793,3742163526,intersection,intersection
33.4880132,126.3844084,2623282307,intersection,intersection
33.4878278,126.391194,3729498322,intersection,intersection
33.4849121,126.401837,3729668104,intersection,intersection
33.4894524,126.3891871,3729498549,intersection,intersection
33.4841185,126.4066618,3729659205,intersection,intersection
33.4844234,126.4065796,3729659204,intersection,intersection
33.4843492,126.4080185,2822307782,intersection,intersection
33.4844269,126.4080433,2822307783,intersection,intersection
33.4848992,126.4078318,2822307796,intersection,intersection
33.4861871,126.4087214,3729659179,intersection,intersection
33.4865719,126.4086848,1114732445,intersection,intersection
33.4865204,126.4095363,1114731486,intersection,intersection
33.4870025,126.4095345,1114731213,intersection,intersection
33.4871523,126.4093083,1114730376,intersection,intersection
33.4873687,126.4087946,3729657733,intersection,intersection
33.4872927,126.4095858,1114730493,intersection,intersection
33.4884118,126.4096018,1114731058,intersection,intersection
33.4885885,126.4095928,1114733792,intersection,intersection
33.4886633,126.4094672,1114732100,intersection,intersection
33.4886606,126.4097446,1114732709,intersection,intersection
33.489159,126.4107331,1114732400,intersection,intersection
33.4892796,126.4114925,1114731430,intersection,intersection
33.4893783,126.4113417,1114732139,intersection,intersection
33.4893476,126.4124412,1114731076,intersection,intersection
33.4886819,126.4172591,1114732790,intersection,intersection
33.4885089,126.4186228,1268690227,intersection,intersection
33.4886319,126.4185597,1114732156,intersection,intersection
33.4898721,126.415486,1114730383,intersection,intersection
33.4891441,126.4193971,1118174885,intersection,intersection
33.4893888,126.4191917,1118174541,intersection,intersection
33.4899547,126.4206488,1118174941,intersection,intersection
33.4928967,126.4280314,1118174545,intersection,intersection
33.4935375,126.4268153,1118175118,intersection,intersection
33.4934402,126.4329523,1124402658,intersection,intersection
33.4928119,126.4356653,1124443613,intersection,intersection
33.4921311,126.4372447,1118174122,intersection,intersection
33.4939845,126.4336355,1118174797,intersection,intersection
33.4933464,126.4351761,1124444052,intersection,intersection
33.4944011,126.4329768,1118175267,intersection,intersection
33.4932638,126.4358155,1124441922,intersection,intersection
33.4941679,126.4341257,1118174365,intersection,intersection
33.4945763,126.4333574,1118174487,intersection,intersection
33.4938518,126.4351078,1124442942,intersection,intersection
33.4946815,126.4336399,1124442296,intersection,intersection
33.4943742,126.4345034,1118173857,intersection,intersection
33.4937279,126.4359336,1124443648,intersection,intersection
33.4939427,126.4355931,1124442559,intersection,intersection
33.4938263,126.4359497,1124442271,intersection,intersection
33.4940782,126.4356784,1124443145,intersection,intersection
33.4943206,126.4355511,1124442795,intersection,intersection
33.4943699,126.4355254,1118173887,intersection,intersection
33.4943785,126.4357972,1124442298,intersection,intersection
33.4946911,126.4353496,1118173869,intersection,intersection
33.4950195,126.4348022,1118173784,intersection,intersection
33.4942175,126.4374024,436405766,intersection,intersection
33.4941961,126.4376259,436405765,intersection,intersection
33.4942934,126.4376697,1118174528,intersection,intersection
33.4940862,126.4381511,1118174491,intersection,intersection
33.4954192,126.4367159,1118174516,intersection,intersection
33.4953065,126.4379268,1118175308,intersection,intersection
33.4955493,126.4381764,1118175566,intersection,intersection
33.4951651,126.4392913,1118173824,intersection,intersection
33.4956317,126.4389309,1118173828,intersection,intersection
33.4956595,126.4410445,1118176323,intersection,intersection
33.4960825,126.4407575,1118175096,intersection,intersection
33.496101,126.4414802,1118175044,intersection,intersection
33.4961506,126.441573,1118175532,intersection,intersection
33.4964895,126.4412794,1118174990,intersection,intersection
33.4974296,126.4444016,1118173925,intersection,intersection
33.497762,126.4457317,1118175258,intersection,intersection
33.498201,126.445634,1118175828,intersection,intersection
33.4977561,126.4471014,1118176081,intersection,intersection
33.4970256,126.44937,1118175386,intersection,intersection
33.4980219,126.4477233,1118176126,intersection,intersection
33.4977454,126.4486634,1118173953,intersection,intersection
33.4973005,126.4494952,1118176005,intersection,intersection
33.4968805,126.4506995,1118174007,intersection,intersection
33.496933,126.4511496,3786969124,intersection,intersection
33.4965857,126.4521736,1118174235,intersection,intersection
33.49708,126.451948,1118174619,intersection,intersection
33.5006723,126.45476,1101913382,intersection,intersection
33.5027106,126.4566376,1101913685,intersection,intersection
33.5033877,126.4570381,2796637597,intersection,intersection
33.503289,126.4572401,11106917867,intersection,intersection
33.5034293,126.4577095,1101913191,intersection,intersection
33.5034985,126.4584954,1101913043,intersection,intersection
33.5035805,126.4599359,1101913278,intersection,intersection
33.5034062,126.4604814,1101914054,intersection,intersection
33.5022711,126.4624394,1101913714,intersection,intersection
33.5027518,126.4632357,1101913088,intersection,intersection
33.503415,126.4633415,1103025888,intersection,intersection
33.5032276,126.4639164,1103025313,intersection,intersection
33.5044576,126.4635222,1103025472,intersection,intersection
33.5044526,126.4641113,1103025624,intersection,intersection
33.5049116,126.4635965,1103024999,intersection,intersection
33.5053924,126.4636742,1103024394,intersection,intersection
33.505816,126.4637535,1103026325,intersection,intersection
33.5043757,126.4666092,1101913657,intersection,intersection
33.5046552,126.4664174,1103026846,intersection,intersection
33.5054085,126.4654848,1103025953,intersection,intersection
33.5058403,126.4651662,1103025947,intersection,intersection
33.5063001,126.4652002,1103026448,intersection,intersection
33.5054168,126.4664166,1103023945,intersection,intersection
33.5050052,126.4673074,1103027414,intersection,intersection
33.5058601,126.4663135,1103026013,intersection,intersection
33.5056789,126.4671327,1103025921,intersection,intersection
33.5053026,126.4678334,1101913517,intersection,intersection
33.5056669,126.4675783,1103024311,intersection,intersection
33.5091457,126.4719875,1103024910,intersection,intersection
33.5087268,126.476222,1101913451,intersection,intersection
33.5087346,126.4768074,1103025165,intersection,intersection
33.5089766,126.4779338,1103025201,intersection,intersection
33.5102053,126.4819664,1103024368,intersection,intersection
33.5103593,126.4818351,1103026835,intersection,intersection
33.5104268,126.4821122,1101755350,intersection,intersection
33.5105397,126.4826423,1103026117,intersection,intersection
33.518385,126.4882188,1108557895,intersection,intersection
33.5187724,126.4890612,1101755175,intersection,intersection
33.5195206,126.4922899,3786965907,intersection,intersection
33.5198862,126.4938269,1101755229,intersection,intersection
33.5173962,126.500396,1101913877,intersection,intersection
33.5174602,126.5004369,1101755410,intersection,intersection
33.517241,126.5021206,1101728405,intersection,intersection
33.5170267,126.5033473,1108557542,intersection,intersection
33.5167414,126.5043765,1101755327,intersection,intersection
33.5167642,126.5045819,3746748331,intersection,intersection
33.5163956,126.5060087,1101914094,intersection,intersection
33.5164896,126.5060721,1101912991,intersection,intersection
33.5163628,126.5064033,1108557812,intersection,intersection
33.5163734,126.5072506,1101755252,intersection,intersection
33.5161135,126.508351,1101755170,intersection,intersection
33.5152368,126.5131259,5186365523,intersection,intersection
33.5149709,126.5139052,3736897802,intersection,intersection
33.5155106,126.5161821,1108636497,intersection,intersection
33.5157977,126.5161127,1108635539,intersection,intersection
33.5155958,126.5165181,1101733476,intersection,intersection
33.5158932,126.5165256,5186365551,intersection,intersection
33.5159421,126.5167925,1101730019,intersection,intersection
33.5164101,126.5166728,1108635706,intersection,intersection
33.5159846,126.516944,1108636140,intersection,intersection
33.5169837,126.5164568,1101732883,intersection,intersection
33.5168714,126.5165302,1101729164,intersection,intersection
33.5164407,126.5168605,1108636328,intersection,intersection
33.516905,126.5167792,1108635851,intersection,intersection
33.5176687,126.5164873,892889448,intersection,intersection
33.5179,126.5167333,10708259930,intersection,intersection
33.5190636,126.5192222,1108636202,intersection,intersection
33.5183683,126.5203379,1108636508,intersection,intersection
33.5189385,126.520211,1108636078,intersection,intersection
33.5180687,126.5219319,1108635735,intersection,intersection
33.5187034,126.5219615,1108635809,intersection,intersection
33.5177982,126.5235899,1108635902,intersection,intersection
33.5184907,126.5236207,1108635512,intersection,intersection
33.5164988,126.5281964,1108635549,intersection,intersection
33.5171515,126.5280993,1108636183,intersection,intersection
33.5165357,126.5284532,2536145164,intersection,intersection
33.517503,126.528049,1108636551,intersection,intersection
33.5169793,126.5283948,1108636552,intersection,intersection
33.5171802,126.5283955,1108636275,intersection,intersection
33.5165899,126.5289346,10708859569,intersection,intersection
33.5165974,126.5289844,1101733530,intersection,intersection
33.5170186,126.5288823,1108635904,intersection,intersection
33.5166622,126.5296379,893995173,intersection,intersection
33.5171176,126.5295566,1108636030,intersection,intersection
33.5161993,126.5303945,1101727224,intersection,intersection
33.5167244,126.5301856,1108636327,intersection,intersection
33.5171672,126.5301125,1108636447,intersection,intersection
33.5167079,126.5303206,1108636482,intersection,intersection
33.5164959,126.5307948,1101727503,intersection,intersection
33.5159938,126.5310508,8091041980,intersection,intersection
33.5165777,126.531351,4099292009,intersection,intersection
33.5163825,126.5317323,4099375282,intersection,intersection
33.516633,126.5317409,4099381395,intersection,intersection
33.5166513,126.5318487,1101727996,intersection,intersection
33.5173817,126.53194,1138697513,intersection,intersection
33.5169006,126.5324471,1138697767,intersection,intersection
33.5176752,126.5333968,1138697467,intersection,intersection
33.5218544,126.5445272,1101732590,intersection,intersection
33.5229961,126.5594594,1137155582,intersection,intersection
33.5234939,126.5597734,1137155378,intersection,intersection
33.5229924,126.5597956,1137155504,intersection,intersection
33.5237562,126.5598654,1137156564,intersection,intersection
33.5227088,126.5599584,4099207010,intersection,intersection
33.5222943,126.5602436,4099206999,intersection,intersection
33.5250407,126.5631048,4099207084,intersection,intersection
